aeid	kind	name	confidence	vr	vr_offset	sse_1_5_97	sse_route	flags	db_name	site
392895	rtti	TESObjectLAND	curated-verified	0x141ee0160	0x1ee0160	0x141e1a220	addr-match		RE::RTTI_TESObjectLAND	Code/client/Games/Skyrim/RTTI.cpp:901
392896	rtti	hkpMoppCode	curated-verified	0x141ee0188	0x1ee0188	0x141e1a248	addr-match		RE::RTTI_hkpMoppCode	Code/client/Games/Skyrim/RTTI.cpp:903
392902	rtti	hkpWorldCinfo	curated-verified	0x141ee02a8	0x1ee02a8	0x141e1a368	addr-match		RE::RTTI_hkpWorldCinfo	Code/client/Games/Skyrim/RTTI.cpp:905
392903	rtti	hkpEntityListener	curated-verified	0x141ee02d0	0x1ee02d0	0x141e1a390	addr-match		RE::RTTI_hkpEntityListener	Code/client/Games/Skyrim/RTTI.cpp:907
392904	rtti	bhkEntityListener	curated-verified	0x141ee02f8	0x1ee02f8	0x141e1a3b8	addr-match		RE::RTTI_bhkEntityListener	Code/client/Games/Skyrim/RTTI.cpp:909
392905	rtti	CheckWithinMultiBoundTask	curated-verified	0x141ee0320	0x1ee0320	0x141e1a3e0	addr-match		RE::RTTI_CheckWithinMultiBoundTask	Code/client/Games/Skyrim/RTTI.cpp:911
392906	rtti	ExtraProcessMiddleLow	curated-verified	0x141ee0350	0x1ee0350	0x141e1a410	addr-match		RE::RTTI_ExtraProcessMiddleLow	Code/client/Games/Skyrim/RTTI.cpp:913
392907	rtti	SeenData	curated-verified	0x141ee0380	0x1ee0380	0x141e1a440	addr-match		RE::RTTI_SeenData	Code/client/Games/Skyrim/RTTI.cpp:915
392908	rtti	IntSeenData	curated-verified	0x141ee03a0	0x1ee03a0	0x141e1a460	addr-match		RE::RTTI_IntSeenData	Code/client/Games/Skyrim/RTTI.cpp:917
392918	rtti	TESWindListener	curated-verified	0x141ee0a68	0x1ee0a68	0x141e1ab28	addr-match		RE::RTTI_TESWindListener	Code/client/Games/Skyrim/RTTI.cpp:919
392919	rtti	bhkWindListener	curated-verified	0x141ee0a90	0x1ee0a90	0x141e1ab50	addr-match		RE::RTTI_bhkWindListener	Code/client/Games/Skyrim/RTTI.cpp:921
392927	rtti	bhkSerializable	curated-verified	0x141ee0d90	0x1ee0d90	0x141e1ae50	addr-match		RE::RTTI_bhkSerializable	Code/client/Games/Skyrim/RTTI.cpp:923
392928	rtti	bhkRefObject	curated-verified	0x141ee0db8	0x1ee0db8	0x141e1ae78	addr-match		RE::RTTI_bhkRefObject	Code/client/Games/Skyrim/RTTI.cpp:925
392929	rtti	hkpShape	curated-verified	0x141ee0de0	0x1ee0de0	0x141e1aea0	addr-match		RE::RTTI_hkpShape	Code/client/Games/Skyrim/RTTI.cpp:927
392930	rtti	bhkShape	curated-verified	0x141ee0e00	0x1ee0e00	0x141e1aec0	addr-match		RE::RTTI_bhkShape	Code/client/Games/Skyrim/RTTI.cpp:929
392931	rtti	BSHandleRefObject	curated-verified	0x141ee0e20	0x1ee0e20	0x141e1aee0	addr-match		RE::RTTI_BSHandleRefObject	Code/client/Games/Skyrim/RTTI.cpp:931
392933	rtti	bhkAabbPhantom	curated-verified	0x141ee0e88	0x1ee0e88	0x141e1af48	addr-match		RE::RTTI_bhkAabbPhantom	Code/client/Games/Skyrim/RTTI.cpp:933
392934	rtti	bhkPhantom	curated-verified	0x141ee0eb0	0x1ee0eb0	0x141e1af70	addr-match		RE::RTTI_bhkPhantom	Code/client/Games/Skyrim/RTTI.cpp:935
392936	rtti	hkpPhantomCallbackShape	curated-verified	0x141ee0f28	0x1ee0f28	0x141e1afe8	addr-match		RE::RTTI_hkpPhantomCallbackShape	Code/client/Games/Skyrim/RTTI.cpp:937
392939	rtti	bhkEntity	curated-verified	0x141ee0fd8	0x1ee0fd8	0x141e1b098	addr-match		RE::RTTI_bhkEntity	Code/client/Games/Skyrim/RTTI.cpp:939
392941	rtti	IAnimationGraphManagerHolder	curated-verified	0x141ee1038	0x1ee1038	0x141e1b0f8	addr-match		RE::RTTI_IAnimationGraphManagerHolder	Code/client/Games/Skyrim/RTTI.cpp:941
392942	rtti	bhkSimpleShapePhantom	curated-verified	0x141ee1070	0x1ee1070	0x141e1b130	addr-match		RE::RTTI_bhkSimpleShapePhantom	Code/client/Games/Skyrim/RTTI.cpp:943
392943	rtti	bhkShapePhantom	curated-verified	0x141ee10a0	0x1ee10a0	0x141e1b160	addr-match		RE::RTTI_bhkShapePhantom	Code/client/Games/Skyrim/RTTI.cpp:945
392944	rtti	bhkCollisionObject	curated-verified	0x141ee10c8	0x1ee10c8	0x141e1b188	addr-match		RE::RTTI_bhkCollisionObject	Code/client/Games/Skyrim/RTTI.cpp:947
392946	rtti	bhkAcousticSpacePhantomCallbackShape	curated-verified	0x141ee1160	0x1ee1160	0x141e1b220	addr-match		RE::RTTI_bhkAcousticSpacePhantomCallbackShape	Code/client/Games/Skyrim/RTTI.cpp:949
392947	rtti	bhkSphereRepShape	curated-verified	0x141ee11a0	0x1ee11a0	0x141e1b260	addr-match		RE::RTTI_bhkSphereRepShape	Code/client/Games/Skyrim/RTTI.cpp:951
392948	rtti	bhkConvexShape	curated-verified	0x141ee11c8	0x1ee11c8	0x141e1b288	addr-match		RE::RTTI_bhkConvexShape	Code/client/Games/Skyrim/RTTI.cpp:953
392949	rtti	bhkPCollisionObject	curated-verified	0x141ee11f0	0x1ee11f0	0x141e1b2b0	addr-match		RE::RTTI_bhkPCollisionObject	Code/client/Games/Skyrim/RTTI.cpp:955
392950	rtti	bhkSphereShape	curated-verified	0x141ee1220	0x1ee1220	0x141e1b2e0	addr-match		RE::RTTI_bhkSphereShape	Code/client/Games/Skyrim/RTTI.cpp:957
392951	rtti	ReferenceEffectController	curated-verified	0x141ee1248	0x1ee1248	0x141e1b308	addr-match		RE::RTTI_ReferenceEffectController	Code/client/Games/Skyrim/RTTI.cpp:959
392952	rtti	OwnedController	curated-verified	0x141ee1278	0x1ee1278	0x141e1b338	addr-match		RE::RTTI_OwnedController	Code/client/Games/Skyrim/RTTI.cpp:961
392953	rtti	OwnedCameraEffectController	curated-verified	0x141ee12a0	0x1ee12a0	0x141e1b360	addr-match		RE::RTTI_OwnedCameraEffectController	Code/client/Games/Skyrim/RTTI.cpp:963
392954	rtti	bhkBoxShape	curated-verified	0x141ee12d8	0x1ee12d8	0x141e1b398	addr-match		RE::RTTI_bhkBoxShape	Code/client/Games/Skyrim/RTTI.cpp:965
392959	rtti	IAnimationStreamWrite	curated-verified	0x141ee14f8	0x1ee14f8	0x141e1b5b8	addr-match		RE::RTTI_IAnimationStreamWrite	Code/client/Games/Skyrim/RTTI.cpp:967
392960	rtti	IAnimationStreamRead	curated-verified	0x141ee1528	0x1ee1528	0x141e1b5e8	addr-match		RE::RTTI_IAnimationStreamRead	Code/client/Games/Skyrim/RTTI.cpp:969
392961	rtti	AnimationStreamLoadGame	curated-verified	0x141ee1558	0x1ee1558	0x141e1b618	addr-match		RE::RTTI_AnimationStreamLoadGame	Code/client/Games/Skyrim/RTTI.cpp:971
392962	rtti	AnimationStreamSaveGame	curated-verified	0x141ee1588	0x1ee1588	0x141e1b648	addr-match		RE::RTTI_AnimationStreamSaveGame	Code/client/Games/Skyrim/RTTI.cpp:973
392965	rtti	ExtraUsedMarkers	curated-verified	0x141ee1630	0x1ee1630	0x141e1b6f0	addr-match		RE::RTTI_ExtraUsedMarkers	Code/client/Games/Skyrim/RTTI.cpp:975
392966	rtti	ExtraReservedMarkers	curated-verified	0x141ee1658	0x1ee1658	0x141e1b718	addr-match		RE::RTTI_ExtraReservedMarkers	Code/client/Games/Skyrim/RTTI.cpp:977
392972	rtti	NiTimeController	curated-verified	0x141ee1790	0x1ee1790	0x141e1b850	addr-match		RE::RTTI_NiTimeController	Code/client/Games/Skyrim/RTTI.cpp:979
392975	rtti	BGSMaterialType	curated-verified	0x141ee17b8	0x1ee17b8	0x141e1b878	addr-match		RE::RTTI_BGSMaterialType	Code/client/Games/Skyrim/RTTI.cpp:981
392978	rtti	TESTexture1024	curated-verified	0x141ee1878	0x1ee1878	0x141e1b938	addr-match		RE::RTTI_TESTexture1024	Code/client/Games/Skyrim/RTTI.cpp:983
392984	rtti	BGSReverbParameters	curated-verified	0x141ee1a38	0x1ee1a38	0x141e1baf8	addr-match		RE::RTTI_BGSReverbParameters	Code/client/Games/Skyrim/RTTI.cpp:985
392986	rtti	BGSCameraPath	curated-verified	0x141ee1b18	0x1ee1b18	0x141e1bbd8	addr-match		RE::RTTI_BGSCameraPath	Code/client/Games/Skyrim/RTTI.cpp:987
392987	rtti	BGSCameraShot	curated-verified	0x141ee1b40	0x1ee1b40	0x141e1bc00	addr-match		RE::RTTI_BGSCameraShot	Code/client/Games/Skyrim/RTTI.cpp:989
392988	rtti	NiFormArray	curated-verified	0x141ee1b68	0x1ee1b68	0x141e1bc28	addr-match		RE::RTTI_NiFormArray	Code/client/Games/Skyrim/RTTI.cpp:991
392999	rtti	BGSColorForm	curated-verified	0x141ee1e68	0x1ee1e68	0x141e1bf28	addr-match		RE::RTTI_BGSColorForm	Code/client/Games/Skyrim/RTTI.cpp:993
393000	rtti	BGSDefaultObjectManager	curated-verified	0x141ee1f28	0x1ee1f28	0x141e1bfe8	addr-match		RE::RTTI_BGSDefaultObjectManager	Code/client/Games/Skyrim/RTTI.cpp:995
393004	rtti	BGSFootstep	curated-verified	0x141ee1fa8	0x1ee1fa8	0x141e1c068	addr-match		RE::RTTI_BGSFootstep	Code/client/Games/Skyrim/RTTI.cpp:997
393007	rtti	BGSFootstepSet	curated-verified	0x141ee2060	0x1ee2060	0x141e1c120	addr-match		RE::RTTI_BGSFootstepSet	Code/client/Games/Skyrim/RTTI.cpp:999
393010	rtti	BGSImpactData	curated-verified	0x141ee2138	0x1ee2138	0x141e1c1f8	addr-match		RE::RTTI_BGSImpactData	Code/client/Games/Skyrim/RTTI.cpp:1001
393021	rtti	BSMaterialObject	curated-verified	0x141ee2430	0x1ee2430	0x141e1c4f0	addr-match		RE::RTTI_BSMaterialObject	Code/client/Games/Skyrim/RTTI.cpp:1003
393022	rtti	BGSMaterialObject	curated-verified	0x141ee2458	0x1ee2458	0x141e1c518	addr-match		RE::RTTI_BGSMaterialObject	Code/client/Games/Skyrim/RTTI.cpp:1005
393027	rtti	BGSMenuIcon	curated-verified	0x141ee25d8	0x1ee25d8	0x141e1c698	addr-match		RE::RTTI_BGSMenuIcon	Code/client/Games/Skyrim/RTTI.cpp:1007
393034	rtti	BSIMusicTrack	curated-verified	0x141ee2720	0x1ee2720	0x141e1c7e0	addr-match		RE::RTTI_BSIMusicTrack	Code/client/Games/Skyrim/RTTI.cpp:1009
393035	rtti	BGSMusicPaletteTrack	curated-verified	0x141ee2748	0x1ee2748	0x141e1c808	addr-match		RE::RTTI_BGSMusicPaletteTrack	Code/client/Games/Skyrim/RTTI.cpp:1011
393036	rtti	BGSMusicTrack	curated-verified	0x141ee2778	0x1ee2778	0x141e1c838	addr-match		RE::RTTI_BGSMusicTrack	Code/client/Games/Skyrim/RTTI.cpp:1013
393037	rtti	BGSMusicSilenceTrack	curated-verified	0x141ee2950	0x1ee2950	0x141e1ca10	addr-match		RE::RTTI_BGSMusicSilenceTrack	Code/client/Games/Skyrim/RTTI.cpp:1015
393044	rtti	BGSMusicSingleTrack	curated-verified	0x141ee2af8	0x1ee2af8	0x141e1cbb8	addr-match		RE::RTTI_BGSMusicSingleTrack	Code/client/Games/Skyrim/RTTI.cpp:1017
393047	rtti	BGSMusicTrackFormWrapper	curated-verified	0x141ee2ca8	0x1ee2ca8	0x141e1cd68	addr-match		RE::RTTI_BGSMusicTrackFormWrapper	Code/client/Games/Skyrim/RTTI.cpp:1019
393050	rtti	BSIMusicType	curated-verified	0x141ee2d90	0x1ee2d90	0x141e1ce50	addr-match		RE::RTTI_BSIMusicType	Code/client/Games/Skyrim/RTTI.cpp:1021
393053	rtti	BSIReverbType	curated-verified	0x141ee2e58	0x1ee2e58	0x141e1cf18	addr-match		RE::RTTI_BSIReverbType	Code/client/Games/Skyrim/RTTI.cpp:1023
393056	rtti	BGSSoundCategory	curated-verified	0x141ee2f28	0x1ee2f28	0x141e1cfe8	addr-match		RE::RTTI_BGSSoundCategory	Code/client/Games/Skyrim/RTTI.cpp:1025
393057	rtti	BSISoundCategory	curated-verified	0x141ee2f50	0x1ee2f50	0x141e1d010	addr-match		RE::RTTI_BSISoundCategory	Code/client/Games/Skyrim/RTTI.cpp:1027
393060	rtti	BGSSoundDescriptorForm	curated-verified	0x141ee3028	0x1ee3028	0x141e1d0e8	addr-match		RE::RTTI_BGSSoundDescriptorForm	Code/client/Games/Skyrim/RTTI.cpp:1029
393061	rtti	BSISoundDescriptor	curated-verified	0x141ee3058	0x1ee3058	0x141e1d118	addr-match		RE::RTTI_BSISoundDescriptor	Code/client/Games/Skyrim/RTTI.cpp:1031
393064	rtti	BSISoundOutputModel	curated-verified	0x141ee3140	0x1ee3140	0x141e1d200	addr-match		RE::RTTI_BSISoundOutputModel	Code/client/Games/Skyrim/RTTI.cpp:1033
393065	rtti	BGSSoundOutput	curated-verified	0x141ee3170	0x1ee3170	0x141e1d230	addr-match		RE::RTTI_BGSSoundOutput	Code/client/Games/Skyrim/RTTI.cpp:1035
393074	rtti	BGSSoundDescriptor	curated-verified	0x141ee3398	0x1ee3398	0x141e1d458	addr-match		RE::RTTI_BGSSoundDescriptor	Code/client/Games/Skyrim/RTTI.cpp:1037
393075	rtti	BGSStandardSoundDef	curated-verified	0x141ee33c8	0x1ee33c8	0x141e1d488	addr-match		RE::RTTI_BGSStandardSoundDef	Code/client/Games/Skyrim/RTTI.cpp:1039
393079	rtti	BSTextureSet	curated-verified	0x141ee3618	0x1ee3618	0x141e1d6d8	addr-match		RE::RTTI_BSTextureSet	Code/client/Games/Skyrim/RTTI.cpp:1041
393080	rtti	BSShaderTextureSet	curated-verified	0x141ee3640	0x1ee3640	0x141e1d700	addr-match		RE::RTTI_BSShaderTextureSet	Code/client/Games/Skyrim/RTTI.cpp:1043
393081	rtti	IVisitProcedures	curated-verified	0x141ee3700	0x1ee3700	0x141e1d7c0	addr-match		RE::RTTI_IVisitProcedures	Code/client/Games/Skyrim/RTTI.cpp:1045
393090	rtti	TESLoadScreen	curated-verified	0x141ee38c0	0x1ee38c0	0x141e1d980	addr-match		RE::RTTI_TESLoadScreen	Code/client/Games/Skyrim/RTTI.cpp:1047
393093	rtti	Script	curated-verified	0x141ee3988	0x1ee3988	0x141e1da48	addr-match		RE::RTTI_Script	Code/client/Games/Skyrim/RTTI.cpp:1049
393094	rtti	BGSNote	curated-verified	0x141ee3a40	0x1ee3a40	0x141e1db00	addr-match		RE::RTTI_BGSNote	Code/client/Games/Skyrim/RTTI.cpp:1051
393096	rtti	MagicCaster	curated-verified	0x141ee3a98	0x1ee3a98	0x141e1db58	addr-match		RE::RTTI_MagicCaster	Code/client/Games/Skyrim/RTTI.cpp:1053
393110	rtti	NiBinaryStream	curated-verified	0x141ee3e28	0x1ee3e28	0x141e1dee8	addr-match		RE::RTTI_NiBinaryStream	Code/client/Games/Skyrim/RTTI.cpp:1055
393113	rtti	MobIterOperator	curated-verified	0x141ee3ec0	0x1ee3ec0	0x141e1df80	addr-match		RE::RTTI_MobIterOperator	Code/client/Games/Skyrim/RTTI.cpp:1057
393124	rtti	TESSound	curated-verified	0x141ee4180	0x1ee4180	0x141e1e240	addr-match		RE::RTTI_TESSound	Code/client/Games/Skyrim/RTTI.cpp:1059
393127	rtti	TESWordOfPower	curated-verified	0x141ee4230	0x1ee4230	0x141e1e2f0	addr-match		RE::RTTI_TESWordOfPower	Code/client/Games/Skyrim/RTTI.cpp:1061
393130	rtti	BGSAction	curated-verified	0x141ee4308	0x1ee4308	0x141e1e3c8	addr-match		RE::RTTI_BGSAction	Code/client/Games/Skyrim/RTTI.cpp:1063
393133	rtti	BGSAssociationType	curated-verified	0x141ee43c0	0x1ee43c0	0x141e1e480	addr-match		RE::RTTI_BGSAssociationType	Code/client/Games/Skyrim/RTTI.cpp:1065
393134	rtti	TESModelPSA	curated-verified	0x141ee4498	0x1ee4498	0x141e1e558	addr-match		RE::RTTI_TESModelPSA	Code/client/Games/Skyrim/RTTI.cpp:1067
393137	rtti	BGSRagdoll	curated-verified	0x141ee44c0	0x1ee44c0	0x141e1e580	addr-match		RE::RTTI_BGSRagdoll	Code/client/Games/Skyrim/RTTI.cpp:1069
393138	rtti	BGSBodyPartData	curated-verified	0x141ee44e8	0x1ee44e8	0x141e1e5a8	addr-match		RE::RTTI_BGSBodyPartData	Code/client/Games/Skyrim/RTTI.cpp:1071
393144	rtti	PerkEntryVisitor	curated-verified	0x141ee4718	0x1ee4718	0x141e1e7d8	addr-match		RE::RTTI_PerkEntryVisitor	Code/client/Games/Skyrim/RTTI.cpp:1073
393146	rtti	BGSEntryPointFunctionData	curated-verified	0x141ee4780	0x1ee4780	0x141e1e840	addr-match		RE::RTTI_BGSEntryPointFunctionData	Code/client/Games/Skyrim/RTTI.cpp:1075
393147	rtti	BGSEntryPointFunctionDataOneValue	curated-verified	0x141ee47b0	0x1ee47b0	0x141e1e870	addr-match		RE::RTTI_BGSEntryPointFunctionDataOneValue	Code/client/Games/Skyrim/RTTI.cpp:1077
393148	rtti	BGSEntryPointFunctionDataTwoValue	curated-verified	0x141ee47e8	0x1ee47e8	0x141e1e8a8	addr-match		RE::RTTI_BGSEntryPointFunctionDataTwoValue	Code/client/Games/Skyrim/RTTI.cpp:1079
393149	rtti	BGSEntryPointFunctionDataLeveledList	curated-verified	0x141ee4820	0x1ee4820	0x141e1e8e0	addr-match		RE::RTTI_BGSEntryPointFunctionDataLeveledList	Code/client/Games/Skyrim/RTTI.cpp:1081
393150	rtti	BGSEntryPointFunctionDataSpellItem	curated-verified	0x141ee4860	0x1ee4860	0x141e1e920	addr-match		RE::RTTI_BGSEntryPointFunctionDataSpellItem	Code/client/Games/Skyrim/RTTI.cpp:1083
393151	rtti	BGSEntryPointFunctionDataBooleanGraphVariable	curated-verified	0x141ee48a0	0x1ee48a0	0x141e1e960	addr-match		RE::RTTI_BGSEntryPointFunctionDataBooleanGraphVariable	Code/client/Games/Skyrim/RTTI.cpp:1085
393152	rtti	BGSEntryPointFunctionDataText	curated-verified	0x141ee48e8	0x1ee48e8	0x141e1e9a8	addr-match		RE::RTTI_BGSEntryPointFunctionDataText	Code/client/Games/Skyrim/RTTI.cpp:1087
393153	rtti	BGSEntryPointFunctionDataActivateChoice	curated-verified	0x141ee4920	0x1ee4920	0x141e1e9e0	addr-match		RE::RTTI_BGSEntryPointFunctionDataActivateChoice	Code/client/Games/Skyrim/RTTI.cpp:1089
393156	rtti	BGSEquipSlot	curated-verified	0x141ee4960	0x1ee4960	0x141e1ea20	addr-match		RE::RTTI_BGSEquipSlot	Code/client/Games/Skyrim/RTTI.cpp:1091
393159	rtti	BGSHeadPart	curated-verified	0x141ee4a28	0x1ee4a28	0x141e1eae8	addr-match		RE::RTTI_BGSHeadPart	Code/client/Games/Skyrim/RTTI.cpp:1093
393160	rtti	TESModelTri	curated-verified	0x141ee4a50	0x1ee4a50	0x141e1eb10	addr-match		RE::RTTI_TESModelTri	Code/client/Games/Skyrim/RTTI.cpp:1095
393163	rtti	BGSIdleMarker	curated-verified	0x141ee4b10	0x1ee4b10	0x141e1ebd0	addr-match		RE::RTTI_BGSIdleMarker	Code/client/Games/Skyrim/RTTI.cpp:1097
393166	rtti	BGSBaseAlias	curated-verified	0x141ee4c70	0x1ee4c70	0x141e1ed30	addr-match		RE::RTTI_BGSBaseAlias	Code/client/Games/Skyrim/RTTI.cpp:1099
393167	rtti	BGSLocAlias	curated-verified	0x141ee4c98	0x1ee4c98	0x141e1ed58	addr-match		RE::RTTI_BGSLocAlias	Code/client/Games/Skyrim/RTTI.cpp:1101
393170	rtti	BGSMovementType	curated-verified	0x141ee4cc0	0x1ee4cc0	0x141e1ed80	addr-match		RE::RTTI_BGSMovementType	Code/client/Games/Skyrim/RTTI.cpp:1103
393175	rtti	BGSPerkEntry	curated-verified	0x141ee4e30	0x1ee4e30	0x141e1eef0	addr-match		RE::RTTI_BGSPerkEntry	Code/client/Games/Skyrim/RTTI.cpp:1105
393176	rtti	BGSQuestPerkEntry	curated-verified	0x141ee4e58	0x1ee4e58	0x141e1ef18	addr-match		RE::RTTI_BGSQuestPerkEntry	Code/client/Games/Skyrim/RTTI.cpp:1107
393177	rtti	BGSAbilityPerkEntry	curated-verified	0x141ee4e80	0x1ee4e80	0x141e1ef40	addr-match		RE::RTTI_BGSAbilityPerkEntry	Code/client/Games/Skyrim/RTTI.cpp:1109
393178	rtti	BGSEntryPointPerkEntry	curated-verified	0x141ee4eb0	0x1ee4eb0	0x141e1ef70	addr-match		RE::RTTI_BGSEntryPointPerkEntry	Code/client/Games/Skyrim/RTTI.cpp:1111
393181	rtti	BGSRefAlias	curated-verified	0x141ee5000	0x1ee5000	0x141e1f0c0	addr-match		RE::RTTI_BGSRefAlias	Code/client/Games/Skyrim/RTTI.cpp:1113
393184	rtti	BGSRelationship	curated-verified	0x141ee5028	0x1ee5028	0x141e1f0e8	addr-match		RE::RTTI_BGSRelationship	Code/client/Games/Skyrim/RTTI.cpp:1115
393188	rtti	BGSSceneAction	curated-verified	0x141ee51e0	0x1ee51e0	0x141e1f2a0	addr-match		RE::RTTI_BGSSceneAction	Code/client/Games/Skyrim/RTTI.cpp:1117
393189	rtti	BGSSceneActionDialogue	curated-verified	0x141ee5208	0x1ee5208	0x141e1f2c8	addr-match		RE::RTTI_BGSSceneActionDialogue	Code/client/Games/Skyrim/RTTI.cpp:1119
393190	rtti	BGSSceneActionPackage	curated-verified	0x141ee5238	0x1ee5238	0x141e1f2f8	addr-match		RE::RTTI_BGSSceneActionPackage	Code/client/Games/Skyrim/RTTI.cpp:1121
393193	rtti	BGSSceneActionTimer	curated-verified	0x141ee5268	0x1ee5268	0x141e1f328	addr-match		RE::RTTI_BGSSceneActionTimer	Code/client/Games/Skyrim/RTTI.cpp:1123
393198	rtti	Reset3DMobIterator	curated-verified	0x141ee54b8	0x1ee54b8	0x141e1f578	addr-match		RE::RTTI_Reset3DMobIterator	Code/client/Games/Skyrim/RTTI.cpp:1125
393199	rtti	TESAnimGroup	curated-verified	0x141ee54e8	0x1ee54e8	0x141e1f5a8	addr-match		RE::RTTI_TESAnimGroup	Code/client/Games/Skyrim/RTTI.cpp:1127
393202	rtti	TESClass	curated-verified	0x141ee5510	0x1ee5510	0x141e1f5d0	addr-match		RE::RTTI_TESClass	Code/client/Games/Skyrim/RTTI.cpp:1129
393210	rtti	ActorValueOwner	curated-verified	0x141ee5720	0x1ee5720	0x141e1f7e0	addr-match		RE::RTTI_ActorValueOwner	Code/client/Games/Skyrim/RTTI.cpp:1131
393212	rtti	BSFaceGenModelExtraData	curated-verified	0x141ee5788	0x1ee5788	0x141e1f848	addr-match		RE::RTTI_BSFaceGenModelExtraData	Code/client/Games/Skyrim/RTTI.cpp:1133
393217	rtti	QueuedPromoteQuestTask	curated-verified	0x141ee58c8	0x1ee58c8	0x141e1f988	addr-match		RE::RTTI_QueuedPromoteQuestTask	Code/client/Games/Skyrim/RTTI.cpp:1135
393222	rtti	BGSTextureModel	curated-verified	0x141ee5a48	0x1ee5a48	0x141e1fb08	addr-match		RE::RTTI_BGSTextureModel	Code/client/Games/Skyrim/RTTI.cpp:1137
393223	rtti	BGSBehaviorGraphModel	curated-verified	0x141ee5a70	0x1ee5a70	0x141e1fb30	addr-match		RE::RTTI_BGSBehaviorGraphModel	Code/client/Games/Skyrim/RTTI.cpp:1139
393224	rtti	AttackAnimationArrayMap	curated-verified	0x141ee5aa0	0x1ee5aa0	0x141e1fb60	addr-match		RE::RTTI_AttackAnimationArrayMap	Code/client/Games/Skyrim/RTTI.cpp:1141
393239	rtti	BGSAcousticSpaceListener	curated-verified	0x141ee6500	0x1ee6500	0x141e205c0	addr-match		RE::RTTI_BGSAcousticSpaceListener	Code/client/Games/Skyrim/RTTI.cpp:1143
393240	rtti	ZoneEntry	curated-verified	0x141ee6530	0x1ee6530	0x141e205f0	addr-match		RE::RTTI_ZoneEntry	Code/client/Games/Skyrim/RTTI.cpp:1145
393242	rtti	TargetEntry	curated-verified	0x141ee65c0	0x1ee65c0	0x141e20680	addr-match		RE::RTTI_TargetEntry	Code/client/Games/Skyrim/RTTI.cpp:1147
393243	rtti	BGSZoneTargetListener	curated-verified	0x141ee65e8	0x1ee65e8	0x141e206a8	addr-match		RE::RTTI_BGSZoneTargetListener	Code/client/Games/Skyrim/RTTI.cpp:1149
393244	rtti	TrapTargetEntry	curated-verified	0x141ee6618	0x1ee6618	0x141e206d8	addr-match		RE::RTTI_TrapTargetEntry	Code/client/Games/Skyrim/RTTI.cpp:1151
393245	rtti	hkpAction	curated-verified	0x141ee6640	0x1ee6640	0x141e20700	addr-match		RE::RTTI_hkpAction	Code/client/Games/Skyrim/RTTI.cpp:1153
393246	rtti	bhkAction	curated-verified	0x141ee6660	0x1ee6660	0x141e20720	addr-match		RE::RTTI_bhkAction	Code/client/Games/Skyrim/RTTI.cpp:1155
393247	rtti	bhkCartTether	curated-verified	0x141ee6680	0x1ee6680	0x141e20740	addr-match		RE::RTTI_bhkCartTether	Code/client/Games/Skyrim/RTTI.cpp:1157
393249	rtti	hkSerializableCinfo	curated-weak	0x141ee66d0	0x1ee66d0	0x141e20790	addr-match		RE::RTTI_hkSerializableCinfo	Code/client/Games/Skyrim/RTTI.cpp:1159
393250	rtti	bhkConstraint	curated-verified	0x141ee6700	0x1ee6700	0x141e207c0	addr-match		RE::RTTI_bhkConstraint	Code/client/Games/Skyrim/RTTI.cpp:1161
393252	rtti	bhkPrismaticConstraint	curated-verified	0x141ee6760	0x1ee6760	0x141e20820	addr-match		RE::RTTI_bhkPrismaticConstraint	Code/client/Games/Skyrim/RTTI.cpp:1163
393253	rtti	hkpUnaryAction	curated-verified	0x141ee6790	0x1ee6790	0x141e20850	addr-match		RE::RTTI_hkpUnaryAction	Code/client/Games/Skyrim/RTTI.cpp:1165
393254	rtti	bhkUnaryAction	curated-verified	0x141ee67b8	0x1ee67b8	0x141e20878	addr-match		RE::RTTI_bhkUnaryAction	Code/client/Games/Skyrim/RTTI.cpp:1167
393259	rtti	CellMopp	curated-verified	0x141ee68c0	0x1ee68c0	0x141e20980	addr-match		RE::RTTI_CellMopp	Code/client/Games/Skyrim/RTTI.cpp:1169
393260	rtti	BSTasklet	curated-verified	0x141ee68e0	0x1ee68e0	0x141e209a0	addr-match		RE::RTTI_BSTasklet	Code/client/Games/Skyrim/RTTI.cpp:1171
393261	rtti	BSTaskletData	curated-verified	0x141ee6900	0x1ee6900	0x141e209c0	addr-match		RE::RTTI_BSTaskletData	Code/client/Games/Skyrim/RTTI.cpp:1173
393262	rtti	BSWin32TaskletData	curated-verified	0x141ee6928	0x1ee6928	0x141e209e8	addr-match		RE::RTTI_BSWin32TaskletData	Code/client/Games/Skyrim/RTTI.cpp:1175
393263	rtti	bhkBvTreeShape	curated-verified	0x141ee6958	0x1ee6958	0x141e20a18	addr-match		RE::RTTI_bhkBvTreeShape	Code/client/Games/Skyrim/RTTI.cpp:1177
